Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Customer_Name,Segment,Region,State,City,Category,Sub_Category,Sales,Quantity,Discount,Profit
ORD-2022729,2023-09-27,2023-10-01,Second Class,CU-10657,Susan Lopez,Home Office,East,New York,New York City,Office Supplies,Labels,20.45,2,0.0,5.94
ORD-2025346,2024-07-22,2024-07-24,Second Class,CU-10498,Laura Davis,Home Office,East,Massachusetts,Boston,Office Supplies,Art,28.03,2,0.0,6.94
ORD-2023540,2024-08-27,2024-08-30,Standard Class,CU-10694,Robert Jackson,Corporate,South,Tennessee,Nashville,Office Supplies,Art,132.33,5,,33.93
ORD-2024040,2022-12-08,2022-12-12,Second Class,CU-10607,Steven Garcia,Home Office,South,Tennessee,Nashville,Technology,Copiers,1222.55,2,0.0,337.16
ORD-2022216,2022-07-25,2022-07-30,Standard Class,CU-10693,Patricia Anderson,Consumer,West,California,Los Angeles,Office Supplies,Labels,25.05,2,0.15,4.47
ORD-2023448,2023-12-12,2023-12-13,First Class,CU-10815,Robert Davis,Consumer,East,New York,Buffalo,Office Supplies,Storage,66.27,2,0.1,10.58
ORD-2025290,2023-02-10,2023-02-10,Same Day,CU-10061,Laura Jones,Consumer,East,New York,Buffalo,Technology,Copiers,1675.12,1,0.0,367.74
ORD-2023991,2024-01-17,2024-01-24,Standard Class,CU-10353,Michael Williams,Corporate,East,New York,Buffalo,Office Supplies,Paper,6.53,1,0.1,1.38
ORD-2023155,2022-04-25,2022-04-29,Second Class,CU-10583,Elizabeth Johnson,Home Office,South,Georgia,Atlanta,Office Supplies,Art,65.49,2,0.1,16.43
ORD-2024745,2024-07-04,2024-07-07,Standard Class,CU-10810,Elizabeth Rodriguez,Consumer,West,Arizona,Phoenix,Office Supplies,Labels,60.17,5,0.0,16.51
ORD-2024529,2023-12-15,2023-12-16,First Class,CU-10799,Steven Johnson,Corporate,East,Massachusetts,Boston,Office Supplies,Supplies,103.77,2,0.15,4.39
ORD-2025033,2022-11-09,2022-11-12,Standard Class,CU-10848,Robert Anderson,Home Office,Central,Texas,Houston,Office Supplies,Storage,69.42,1,0.0,26.12
ORD-2025528,2024-09-15,2024-09-17,First Class,CU-10411,John Martinez,Corporate,West,Washington,Seattle,Furniture,Chairs,630.24,3,0.2,-163.76
ORD-2024358,2024-12-26,2024-12-27,First Class,CU-10596,James Anderson,Home Office,East,New York,Buffalo,Technology,Phones,4221.25,4,0.3,-553.44
ORD-2025783,2022-11-07,2022-11-09,First Class,CU-10789,Susan Wilson,Corporate,West,California,San Francisco,Furniture,Bookcases,209.25,1,0.15,-10.98
ORD-2024264,2023-11-09,2023-11-16,Standard Class,CU-10159,Barbara Brown,Consumer,West,California,San Francisco,Furniture,Chairs,1296.93,4,0.15,-80.43
ORD-2023610,2022-11-22,2022-11-27,Standard Class,CU-10111,David Miller,Consumer,Central,Illinois,Chicago,Furniture,Furnishings,558.67,4,0.3,-230.82
ORD-2025611,2022-12-29,2023-01-03,Standard Class,CU-10348,David Williams,Home Office,Central,Ohio,Columbus,Furniture,Chairs,537.75,3,0.2,-132.01
ORD-2023550,2022-07-25,2022-07-29,Second Class,CU-10354,Amy Johnson,Home Office,Central,Illinois,Chicago,Office Supplies,Binders,39.94,3,0.15,2.33
ORD-2026499,2024-06-16,2024-06-21,Standard Class,CU-10116,Karen Williams,Consumer,East,Pennsylvania,Philadelphia,Technology,Machines,7432.01,3,0.2,510.7
ORD-2022111,2022-10-18,2022-10-23,Standard Class,CU-10002,Kevin Wilson,Consumer,Central,Ohio,Columbus,Office Supplies,Fasteners,135.87,7,0.15,14.17
ORD-2025752,2023-07-06,2023-07-12,Standard Class,CU-10658,Michael Martinez,Corporate,Central,Michigan,Detroit,Office Supplies,Binders,88.32,2,0.15,21.55
ORD-2022784,2024-12-24,2024-12-30,Standard Class,CU-10386,Steven Williams,Consumer,East,Massachusetts,Boston,Technology,Copiers,4921.03,4,0.0,1455.4
ORD-2025810,2023-11-12,2023-11-15,Standard Class,CU-10174,James Anderson,Consumer,South,North Carolina,Charlotte,Office Supplies,Fasteners,17.46,1,0.2,2.16
ORD-2023094,2023-11-22,2023-11-26,Second Class,CU-10004,James Williams,Corporate,South,Florida,Miami,Office Supplies,Fasteners,19.42,3,0.0,4.61
ORD-2022058,2022-08-07,2022-08-08,First Class,CU-10387,Robert Anderson,Corporate,East,Pennsylvania,Philadelphia,Furniture,Tables,7547.32,6,0.2,-1517.52
ORD-2024458,2022-12-03,2022-12-03,Same Day,CU-10622,Robert Rodriguez,Consumer,South,North Carolina,Charlotte,Technology,Machines,1092.85,3,0.1,117.54
ORD-2026139,2024-07-22,2024-07-26,Second Class,CU-10359,Karen Garcia,Consumer,Central,Texas,Houston,Office Supplies,Supplies,26.52,1,0.1,6.04
ORD-2023933,2024-08-13,2024-08-17,Standard Class,CU-10267,Mary Lopez,Corporate,Central,Texas,Houston,Technology,Phones,2781.2,5,0.15,72.7
ORD-2023225,2024-11-06,2024-11-11,Standard Class,CU-10597,Jason Wilson,Consumer,West,California,San Francisco,Furniture,Chairs,1766.2,6,0.4,-918.3
ORD-2024911,2022-08-21,2022-08-24,Standard Class,CU-10671,Steven Wilson,Consumer,West,Washington,Seattle,Office Supplies,Storage,649.07,5,0.0,176.64
ORD-2022275,2023-04-15,2023-04-18,Standard Class,CU-10369,Jason Wilson,Consumer,East,New York,New York City,Office Supplies,Paper,9.19,1,0.0,2.38
ORD-2022001,2023-06-19,2023-06-24,Standard Class,CU-10847,Kevin Thomas,Home Office,Central,Texas,Houston,Furniture,Furnishings,816.16,6,0.5,-656.96
ORD-2022899,2023-10-04,2023-10-09,Standard Class,CU-10310,Patricia Hernandez,Consumer,East,New York,New York City,Office Supplies,Paper,6.55,1,0.0,2.22
ORD-2025844,2024-12-12,2024-12-19,Standard Class,CU-10437,Amy Thomas,Corporate,East,New York,New York City,Office Supplies,Supplies,156.74,2,0.0,48.58
ORD-2026458,2022-03-24,2022-03-29,Standard Class,CU-10161,Steven Martin,Consumer,Central,Michigan,Detroit,Technology,Machines,681.25,2,0.0,145.79
ORD-2022210,2024-02-27,2024-03-02,Standard Class,CU-10225,Kevin Miller,Consumer,South,Georgia,Atlanta,Technology,Accessories,580.28,3,0.4,-173.86
ORD-2024204,2022-12-27,2022-12-30,Standard Class,CU-10217,David Lopez,Consumer,East,New York,New York City,Technology,Phones,1971.29,4,0.15,190.23
ORD-2023781,2024-07-24,2024-07-27,Standard Class,CU-10675,Amy Smith,Corporate,South,Georgia,Atlanta,Office Supplies,Storage,542.98,6,0.0,183.47
ORD-2022438,2024-05-11,2024-05-17,Standard Class,CU-10075,Steven Brown,Consumer,Central,Texas,Houston,Office Supplies,Storage,194.43,1,0.1,20.1
ORD-2023176,2023-07-26,2023-08-01,Standard Class,CU-10036,James Anderson,Consumer,West,Washington,Seattle,Office Supplies,Supplies,75.03,1,0.0,17.18
ORD-2024874,2022-07-07,2022-07-10,Standard Class,CU-10029,Laura Lopez,Home Office,West,California,San Francisco,Furniture,Bookcases,1142.25,4,0.2,-140.49
ORD-2022748,2024-07-01,2024-07-04,Second Class,CU-10044,Robert Davis,Consumer,South,North Carolina,Charlotte,Office Supplies,Art,33.73,5,0.1,9.06
ORD-2024573,2024-09-04,2024-09-05,First Class,CU-10007,Amy Brown,Consumer,South,Florida,Miami,Office Supplies,Fasteners,15.8,1,0.1,2.13
ORD-2022589,2022-02-20,2022-02-27,Standard Class,CU-10107,Amy Jones,Consumer,Central,Ohio,Columbus,Technology,Accessories,582.69,3,0.1,138.5
ORD-2022191,2022-11-15,2022-11-18,Standard Class,CU-10153,Sandra Williams,Home Office,South,Florida,Miami,Technology,Copiers,6086.25,2,0.1,381.1
ORD-2025274,2024-03-13,2024-03-14,First Class,CU-10381,Jason Lopez,Consumer,East,Massachusetts,Boston,Technology,Phones,4783.7,5,0.1,840.38
ORD-2026164,2023-12-18,2023-12-19,First Class,CU-10639,Michael Moore,Consumer,Central,Ohio,Columbus,Office Supplies,Supplies,22.52,2,0.0,8.06
ORD-2023399,2023-04-20,2023-04-20,Same Day,CU-10098,Jason Miller,Consumer,South,Florida,Miami,Office Supplies,Storage,36.65,1,0.2,3.66
ORD-2025343,2022-06-16,2022-06-19,Second Class,CU-10096,Amy Rodriguez,Consumer,West,California,Los Angeles,Office Supplies,Supplies,54.3,2,0.0,13.9
ORD-2025493,2023-12-05,2023-12-10,Standard Class,CU-10221,Patricia Hernandez,Home Office,Central,Illinois,Chicago,Furniture,Furnishings,46.49,1,,-32.84
ORD-2025743,2023-09-22,2023-09-25,Standard Class,CU-10091,Amy Martinez,Consumer,South,Tennessee,Nashville,Office Supplies,Fasteners,8.13,1,0.1,1.46
ORD-2024491,2023-04-27,2023-04-30,Second Class,CU-10293,Jason Lee,Consumer,Central,Illinois,Chicago,Office Supplies,Labels,11.83,1,0.15,2.02
ORD-2026136,2023-09-14,2023-09-17,Standard Class,CU-10500,Michael Jones,Consumer,Central,Illinois,Chicago,Technology,Accessories,395.42,2,0.2,4.23
ORD-2026426,2022-10-01,2022-10-03,Second Class,CU-10141,Robert Smith,Corporate,Central,Illinois,Chicago,Furniture,Chairs,1198.29,3,0.2,-241.42
ORD-2022990,2023-12-11,2023-12-13,Second Class,CU-10694,Robert Jackson,Consumer,South,Tennessee,Nashville,Technology,Accessories,199.31,6,0.3,-34.84
ORD-2022385,2024-12-25,2024-12-29,Standard Class,CU-10586,Susan Taylor,Corporate,Central,Michigan,Detroit,Technology,Accessories,306.12,2,0.0,86.77
ORD-2025037,2022-01-11,2022-01-15,Second Class,CU-10716,John Davis,Consumer,East,New York,Buffalo,Technology,Machines,56075.33,30,0.2,1139.94
ORD-2024611,2024-08-25,2024-09-01,Standard Class,CU-10119,Nancy Hernandez,Consumer,East,Massachusetts,Boston,Office Supplies,Supplies,31.38,1,0.0,9.77
ORD-2024869,2022-03-11,2022-03-13,First Class,CU-10132,Nancy Miller,Corporate,East,New York,New York City,Office Supplies,Paper,19.05,1,0.0,6.45
ORD-2024995,2023-08-07,2023-08-09,Second Class,CU-10738,Ashley Rodriguez,Corporate,Central,Illinois,Chicago,Office Supplies,Labels,44.49,3,0.0,13.95
ORD-2024680,2024-07-29,2024-08-02,Second Class,CU-10483,Kevin Brown,Corporate,East,New York,Buffalo,Office Supplies,Storage,147.12,1,0.0,49.8
ORD-2023344,2024-12-23,2024-12-26,Standard Class,CU-10352,Mary Moore,Home Office,East,Massachusetts,Boston,Technology,Machines,11908.91,5,0.0,2783.2
ORD-2025194,2023-12-23,2023-12-25,Second Class,CU-10610,Michael Brown,Consumer,Central,Ohio,Columbus,Office Supplies,Art,21.48,1,0.1,5.14
ORD-2025203,2023-12-23,2023-12-28,Standard Class,CU-10398,Nancy Jackson,Corporate,South,Tennessee,Nashville,Office Supplies,Supplies,117.88,1,0.0,36.86
ORD-2026441,2022-12-23,2022-12-24,First Class,CU-10202,Kevin Miller,Consumer,South,Florida,Miami,Office Supplies,Supplies,87.57,2,0.15,16.94
ORD-2025313,2023-12-08,2023-12-14,Standard Class,CU-10451,Linda Thomas,Consumer,East,New York,Buffalo,Technology,Copiers,1717.84,2,0.2,23.99
ORD-2022306,2023-04-03,2023-04-08,Standard Class,CU-10321,David Garcia,Consumer,West,Arizona,Phoenix,Office Supplies,Storage,974.1,7,0.3,-54.45
ORD-2023897,2022-12-04,2022-12-08,Standard Class,CU-10191,Ashley Jones,Consumer,West,California,San Francisco,Office Supplies,Labels,8.06,1,0.0,3.19
ORD-2024296,2024-04-17,2024-04-24,Standard Class,CU-10621,Karen Miller,Corporate,Central,Ohio,Columbus,Furniture,Tables,1060.75,1,0.4,-546.91
ORD-2022921,2024-09-23,2024-09-25,,CU-10277,Barbara Johnson,Home Office,Central,Michigan,Detroit,Furniture,Furnishings,287.93,2,0.5,-228.24
ORD-2024253,2023-11-23,2023-11-24,First Class,CU-10115,Karen Garcia,Consumer,East,Pennsylvania,Philadelphia,Office Supplies,Fasteners,29.75,6,0.1,3.09
ORD-2024316,2022-09-19,2022-09-21,Second Class,CU-10358,Nancy Smith,Consumer,East,New York,Buffalo,Office Supplies,Storage,197.89,1,0.0,51.58
ORD-2024833,2024-09-03,2024-09-09,Standard Class,CU-10379,Amy Davis,Consumer,West,California,Los Angeles,Office Supplies,Storage,449.48,2,0.0,157.45
ORD-2025422,2023-12-28,2024-01-03,Standard Class,CU-10027,Laura Anderson,Corporate,East,Pennsylvania,Philadelphia,Office Supplies,Binders,50.55,2,0.15,7.07
ORD-2025567,2023-08-21,2023-08-22,First Class,CU-10423,Karen Jackson,Consumer,South,North Carolina,Charlotte,Technology,Accessories,224.38,1,0.1,21.48
ORD-2022126,2022-12-30,2023-01-01,Second Class,CU-10230,Patricia Miller,Consumer,East,New York,New York City,Office Supplies,Storage,17.07,1,0.0,4.09
ORD-2024463,2023-11-25,2023-11-27,Second Class,CU-10394,Sandra Anderson,Consumer,South,North Carolina,Charlotte,Office Supplies,Storage,1378.46,7,0.0,514.17
ORD-2026062,2022-09-05,2022-09-09,Second Class,CU-10217,David Lopez,Consumer,West,Washington,Seattle,Furniture,Chairs,501.99,1,0.4,-294.83
ORD-2025300,2024-12-04,2024-12-07,Standard Class,CU-10322,Barbara Anderson,Corporate,Central,Ohio,Columbus,Office Supplies,Storage,62.42,1,0.0,20.99
ORD-2023672,2024-06-01,2024-06-06,Standard Class,CU-10166,Nancy Moore,Consumer,West,Arizona,Phoenix,Office Supplies,Art,8.87,1,0.0,2.66
ORD-2023392,2022-07-06,2022-07-09,Second Class,CU-10796,Linda Lee,Consumer,South,North Carolina,Charlotte,Office Supplies,Binders,127.62,4,0.0,47.29
ORD-2023410,2024-09-07,2024-09-14,Standard Class,CU-10310,Patricia Hernandez,Consumer,Central,Texas,Houston,Office Supplies,Fasteners,20.01,2,0.15,3.19
ORD-2026128,2024-07-26,2024-07-31,Standard Class,CU-10753,James Moore,Corporate,West,California,Los Angeles,Office Supplies,Binders,30.26,1,0.1,6.31
ORD-2026420,2022-12-18,2022-12-23,Standard Class,CU-10005,Barbara Davis,Consumer,East,Massachusetts,Boston,Office Supplies,Storage,1736.58,8,,497.16
ORD-2023475,2023-09-19,2023-09-23,Standard Class,CU-10680,David Anderson,Home Office,East,Pennsylvania,Philadelphia,Office Supplies,Storage,347.11,3,0.2,57.82
ORD-2025119,2022-12-03,2022-12-07,Standard Class,CU-10682,Karen Smith,Consumer,East,New York,Buffalo,Technology,Accessories,416.27,2,0.2,-17.35
ORD-2026117,2024-10-14,2024-10-16,First Class,CU-10672,Ashley Moore,Corporate,East,Massachusetts,Boston,Office Supplies,Binders,110.82,3,0.0,30.28
ORD-2022700,2022-11-16,2022-11-23,Standard Class,CU-10206,Steven Johnson,Corporate,Central,Illinois,Chicago,Technology,Copiers,1548.08,5,0.2,-58.19
ORD-2023526,2023-02-20,2023-02-24,Standard Class,CU-10544,David Jones,Corporate,West,California,Los Angeles,Furniture,Furnishings,106.33,4,0.0,12.93
ORD-2022787,2022-12-24,2022-12-28,Second Class,CU-10332,James Anderson,Corporate,East,New York,New York City,Office Supplies,Binders,86.54,2,,10.9
ORD-2023413,2024-12-04,2024-12-10,Standard Class,CU-10004,James Williams,Consumer,West,California,San Francisco,Office Supplies,Binders,95.93,2,0.0,26.07
ORD-2022290,2024-09-11,2024-09-13,Second Class,CU-10576,Elizabeth Martinez,Corporate,Central,Michigan,Detroit,Office Supplies,Fasteners,60.51,4,0.1,13.57
ORD-2025240,2024-11-10,2024-11-16,Standard Class,CU-10781,Michael Miller,Corporate,South,North Carolina,Charlotte,Office Supplies,Art,24.56,1,0.15,3.91
ORD-2024827,2022-11-04,2022-11-09,Standard Class,CU-10450,Karen Jones,Consumer,South,Georgia,Atlanta,Office Supplies,Art,52.61,2,0.0,17.91
ORD-2022724,2022-06-15,2022-06-22,,CU-10736,Ashley Brown,Consumer,West,California,Los Angeles,Office Supplies,Fasteners,10.69,1,0.1,2.55
ORD-2026245,2022-11-28,2022-12-01,Standard Class,CU-10545,Patricia Lee,Consumer,West,Washington,Seattle,Office Supplies,Fasteners,38.16,2,0.1,9.82
ORD-2023938,2022-11-18,2022-11-22,Second Class,CU-10390,Michael Jones,Consumer,Central,Michigan,Detroit,Furniture,Tables,2422.35,5,0.0,368.04
ORD-2023140,2023-02-11,2023-02-14,Standard Class,CU-10504,Jason Smith,Consumer,East,Massachusetts,Boston,Technology,Machines,9846.02,4,0.0,1524.43
ORD-2023227,2023-08-12,2023-08-16,Standard Class,CU-10462,Mary Martinez,Corporate,West,California,Los Angeles,Furniture,Tables,935.68,1,0.0,188.42
ORD-2025340,2023-01-15,2023-01-21,Standard Class,CU-10074,David Moore,Consumer,South,Florida,Miami,Furniture,Chairs,440.74,1,0.2,-107.13
ORD-2025902,2024-03-14,2024-03-19,Standard Class,CU-10663,Amy Rodriguez,Corporate,Central,Michigan,Detroit,Office Supplies,Art,103.16,3,0.0,35.17
ORD-2025673,2023-01-27,2023-01-28,First Class,CU-10685,Robert Jackson,Consumer,South,Tennessee,Nashville,Office Supplies,Supplies,677.31,7,0.1,116.55
ORD-2025489,2023-09-09,2023-09-12,Standard Class,CU-10841,Sandra Smith,Consumer,South,North Carolina,Charlotte,Furniture,Tables,2517.73,3,0.5,-1993.49
ORD-2023560,2024-12-31,2024-12-31,Same Day,CU-10666,Susan Davis,Corporate,West,Arizona,Phoenix,Technology,Accessories,72.06,5,0.1,6.65
ORD-2024209,2022-06-17,2022-06-24,Standard Class,CU-10027,Laura Anderson,Consumer,West,California,Los Angeles,Office Supplies,Fasteners,18.89,5,0.1,3.48
ORD-2022932,2023-05-01,2023-05-03,Second Class,CU-10540,Robert Jones,Corporate,East,New York,Buffalo,Technology,Phones,1616.18,4,0.0,459.99
ORD-2025521,2024-10-17,2024-10-20,Standard Class,CU-10164,David Lopez,Corporate,Central,Texas,Houston,Office Supplies,Storage,49.35,2,0.1,11.91
ORD-2023995,2024-05-23,2024-05-25,First Class,CU-10334,Patricia Miller,Corporate,East,New York,New York City,Office Supplies,Supplies,228.75,3,0.1,40.09
ORD-2026304,2022-01-26,2022-01-26,Same Day,CU-10111,David Miller,Corporate,Central,Ohio,Columbus,Office Supplies,Fasteners,17.46,2,0.15,2.92
ORD-2023919,2024-12-09,2024-12-13,Second Class,CU-10842,Nancy Jackson,Home Office,Central,Illinois,Chicago,Office Supplies,Paper,4.99,1,0.1,0.83
ORD-2022345,2024-07-21,2024-07-28,Standard Class,CU-10735,Karen Wilson,Consumer,West,Washington,Seattle,Office Supplies,Labels,29.23,2,0.2,5.48
ORD-2025076,2023-01-09,2023-01-12,Second Class,CU-10118,Karen Rodriguez,Consumer,Central,Illinois,Chicago,Office Supplies,Storage,364.22,8,0.15,32.84
ORD-2022808,2023-09-18,2023-09-20,Second Class,CU-10065,Karen Anderson,Corporate,South,Tennessee,Nashville,Furniture,Chairs,527.02,1,0.15,-80.12
ORD-2024048,2022-08-17,2022-08-20,Standard Class,CU-10648,Karen Jackson,Corporate,West,Arizona,Phoenix,Office Supplies,Paper,55.69,3,0.15,7.13
ORD-2022557,2023-09-01,2023-09-05,Standard Class,CU-10453,Amy Lee,Consumer,Central,Michigan,Detroit,Office Supplies,Binders,8.04,1,0.0,2.76
ORD-2023169,2022-05-31,2022-06-03,Second Class,CU-10545,Patricia Lee,Corporate,Central,Texas,Houston,Office Supplies,Fasteners,14.65,1,0.0,4.99
ORD-2023956,2023-11-02,2023-11-05,Standard Class,CU-10048,Robert Thomas,Consumer,East,Pennsylvania,Philadelphia,Technology,Phones,936.61,1,0.2,-79.18
ORD-2024011,2022-12-09,2022-12-11,First Class,CU-10773,Amy Jackson,Consumer,East,Massachusetts,Boston,Office Supplies,Binders,254.14,7,0.15,46.08
ORD-2024885,2022-11-05,2022-11-11,Standard Class,CU-10001,Sandra Martinez,Consumer,South,Florida,Miami,Office Supplies,Supplies,78.78,1,0.0,28.51
ORD-2024905,2023-12-23,2023-12-28,Standard Class,CU-10766,Ashley Miller,Consumer,East,Pennsylvania,Philadelphia,Technology,Machines,9319.02,4,0.1,756.64
ORD-2025173,2024-12-24,2024-12-28,Second Class,CU-10545,Patricia Lee,Corporate,West,Arizona,Phoenix,Furniture,Bookcases,298.41,2,0.3,-117.34
ORD-2022870,2024-05-08,2024-05-11,Standard Class,CU-10375,Linda Lopez,Corporate,South,North Carolina,Charlotte,Furniture,Chairs,467.32,4,0.1,1.86
ORD-2024276,2023-11-05,2023-11-08,Standard Class,CU-10505,Sandra Rodriguez,Corporate,East,Massachusetts,Boston,Technology,Accessories,56.42,1,0.0,16.42
ORD-2023123,2022-09-21,2022-09-25,Standard Class,CU-10067,John Smith,Home Office,South,North Carolina,Charlotte,Furniture,Furnishings,52.53,1,0.2,-17.02
ORD-2022756,2022-12-30,2023-01-02,Standard Class,CU-10268,Ashley Jones,Consumer,West,California,Los Angeles,Furniture,Chairs,158.5,1,0.3,-75.32
ORD-2025498,2023-04-13,2023-04-14,First Class,CU-10297,David Martinez,Consumer,West,Arizona,Phoenix,Technology,Machines,1974.31,5,0.0,728.96
ORD-2026443,2024-11-18,2024-11-20,Second Class,CU-10108,Ashley Williams,Corporate,West,Washington,Seattle,Furniture,Furnishings,716.36,5,0.1,-43.59
ORD-2022268,2022-07-03,2022-07-10,Standard Class,CU-10174,James Anderson,Consumer,South,Florida,Miami,Technology,Copiers,12821.43,4,0.0,2548.54
ORD-2025406,2023-09-27,2023-09-28,First Class,CU-10782,Laura Lee,Consumer,South,North Carolina,Charlotte,Office Supplies,Labels,8.28,2,0.1,1.43
ORD-2023827,2023-08-19,2023-08-23,Standard Class,CU-10151,Karen Moore,Consumer,West,California,San Francisco,Furniture,Chairs,156.95,1,0.2,-29.85
ORD-2025446,2024-01-27,2024-01-29,First Class,CU-10258,David Johnson,Consumer,Central,Texas,Houston,Furniture,Furnishings,77.92,4,0.1,-2.52
ORD-2026342,2023-11-12,2023-11-14,First Class,CU-10184,Kevin Lee,Consumer,East,New York,New York City,Furniture,Furnishings,194.8,2,0.3,-73.91
ORD-2025972,2023-10-03,2023-10-08,Standard Class,CU-10121,Nancy Martin,Corporate,South,Tennessee,Nashville,Office Supplies,Supplies,77.21,1,0.1,26.71
ORD-2023941,2023-07-12,2023-07-14,First Class,CU-10047,John Garcia,Corporate,Central,Illinois,Chicago,Office Supplies,Supplies,85.58,1,0.15,18.23
ORD-2022993,2022-10-29,2022-11-03,Standard Class,CU-10597,Jason Wilson,Consumer,South,Georgia,Atlanta,Office Supplies,Labels,20.17,2,0.0,6.34
ORD-2024738,2024-03-16,2024-03-16,Same Day,CU-10202,Kevin Miller,Consumer,West,California,Los Angeles,Office Supplies,Art,31.03,7,0.15,3.11
ORD-2024146,2022-06-03,2022-06-05,First Class,CU-10692,Ashley Williams,Corporate,South,Georgia,Atlanta,Technology,Phones,800.52,2,0.15,80.92
ORD-2023942,2023-05-14,2023-05-19,Standard Class,CU-10695,Robert Lee,Corporate,East,Massachusetts,Boston,Office Supplies,Art,6.01,3,0.1,0.98
ORD-2022761,2022-08-22,2022-08-26,Second Class,CU-10470,Karen Wilson,Corporate,East,Massachusetts,Boston,Technology,Phones,1284.13,2,0.3,-198.89
ORD-2026141,2023-10-11,2023-10-17,Standard Class,CU-10783,Patricia Davis,Consumer,East,New York,New York City,Technology,Accessories,2051.21,8,0.1,57.78
ORD-2025879,2023-05-21,2023-05-26,Standard Class,CU-10261,Amy Hernandez,Corporate,South,Tennessee,Nashville,Office Supplies,Supplies,134.55,2,,28.95
